DATA;numero_venda;valor;cliente;vendedor;codigo_forma_pagamento
2023-06-15 16:58:28;0664439;665.00;0;170;09
2024-04-10 14:15:29;0701976;89.00;0;174;01
2023-06-15 17:02:36;0664443;85.50;0;170;01
2024-04-10 14:06:17;0701974;372.50;0;174;09
2024-04-10 13:46:44;0701966;195.00;91830;174;07
2023-06-15 17:14:59;0664450;476.00;115775;170;11
2024-04-10 13:27:02;0701964;570.00;91830;174;12
2023-06-15 17:43:38;0664457;649.00;95186;170;18
2023-06-15 17:58:09;0664464;90.00;0;170;01
2023-06-16 08:25:18;0664474;156.00;120717;170;08
2024-04-10 13:58:30;0701971;2860.00;103287;174;20
2023-06-16 09:16:07;0664487;381.00;50399;170;13
2023-06-16 09:06:05;0664481;110.40;0;170;01
2023-06-16 09:18:53;0664488;33.80;0;170;10
2023-06-16 11:57:05;0664526;147.00;97503;170;08
2023-06-16 09:35:03;0664492;24.00;0;170;10
2023-06-16 09:47:52;0664495;632.00;115775;170;13
2023-06-16 10:21:40;0664499;331.00;92507;170;11
2023-06-16 10:15:07;0664497;296.00;0;170;09
2023-06-16 10:31:33;0664502;159.00;0;170;01
2023-06-16 10:30:18;0664501;678.00;0;170;09
2023-06-16 10:32:02;0664504;96.00;0;170;09
2023-06-16 13:53:55;0664540;753.00;184676;170;13
2023-06-16 11:32:07;0664523;151.90;0;170;09
2023-06-16 12:13:20;0664531;45.60;0;170;01
2023-06-16 12:47:41;0664537;1014.00;0;170;01
2023-06-16 14:42:53;0664543;499.99;0;170;01
2023-06-16 15:16:59;0664548;198.00;42228;170;11
2023-06-16 15:18:38;0664551;42.90;0;042;01
2023-06-16 15:31:33;0664555;874.00;103111;170;13
2024-04-10 13:15:27;0701962;111.15;0;174;09
2024-04-10 11:26:22;0701949;86.70;0;170;10
2024-04-10 11:13:26;0701944;217.90;0;174;01
2023-06-16 16:21:26;0664564;214.00;48484;170;08
2023-06-16 16:22:37;0664565;207.00;42384;170;08
2023-06-16 16:25:05;0664567;538.00;112892;170;08
2023-06-16 16:32:33;0664569;315.45;0;170;10
2023-06-16 16:45:40;0664573;40.00;0;170;09
2023-06-16 16:51:32;0664576;199.00;0;170;09
2023-06-16 17:09:26;0664578;99.00;0;170;09
2023-06-16 17:09:19;0664579;987.60;0;170;09
2023-06-16 17:19:18;0664582;1121.95;0;170;01
2023-06-16 17:22:33;0664584;386.00;102997;170;08
2023-06-16 17:32:37;0664588;245.00;0;170;01
2023-06-16 17:45:46;0664590;59.40;0;170;10
2023-06-17 08:34:04;0664600;778.00;96694;170;18
2023-06-16 18:03:39;0664593;161.00;183059;170;11
2023-06-16 18:10:13;0664596;24.90;0;170;10
2023-06-16 18:21:20;0664598;1299.00;116175;170;20
2023-06-17 10:39:55;0664617;205.20;0;170;01
2023-06-17 08:54:09;0664602;2899.00;115302;170;06
2023-06-17 10:07:01;0664609;190.00;0;092;01
2023-06-17 10:28:04;0664615;613.50;182551;170;13
2023-06-17 11:21:58;0664623;1402.00;36452;170;09
2023-06-17 11:11:03;0664621;19.90;0;170;10
2023-06-17 11:25:29;0664626;728.00;0;170;01
2023-06-17 11:29:19;0664629;1378.00;0;170;09
2023-06-17 11:42:51;0664631;84.00;110004;170;01
2023-06-17 12:02:36;0664634;213.15;0;170;01
2023-06-17 12:17:18;0664635;58.80;97680;170;01
2023-06-17 12:17:48;0664636;165.00;0;170;09
2023-06-17 12:33:10;0664640;59.90;0;170;01
2023-06-17 13:05:28;0664644;489.00;120735;170;13
2023-06-17 12:44:59;0664642;411.00;182551;170;13
2023-06-17 13:14:40;0664647;147.90;0;170;09
2023-06-17 13:29:50;0664650;2991.00;181268;144;13
2023-06-17 13:29:58;0664651;189.00;0;170;01
2023-06-17 13:33:23;0664653;698.00;0;144;01
2023-06-17 13:35:25;0664655;108.00;114563;144;07
2023-06-17 13:41:15;0664658;188.90;0;170;01
2023-06-17 13:44:32;0664661;442.00;0;170;01
2024-04-10 11:06:36;0701942;118.60;0;174;01
2023-06-17 13:50:56;0664665;159.00;53235;144;06
2023-06-17 13:59:36;0664668;197.60;0;144;10
2023-06-17 14:09:00;0664670;2367.40;0;144;09
2023-06-17 14:16:45;0664671;194.60;0;144;10
2023-06-17 14:22:47;0664674;153.90;0;144;10
2023-06-17 14:29:39;0664678;49.80;0;170;09
2023-06-17 14:32:34;0664680;1622.00;91431;170;18
2023-06-17 15:02:25;0664682;268.00;0;170;09
2023-06-17 15:17:28;0664687;10.80;0;170;01
2023-06-17 15:03:53;0664684;242.40;0;042;01
2024-04-10 10:56:24;0701938;96.90;0;170;09
2023-06-17 15:25:25;0664693;556.00;0;170;09
2024-04-10 10:54:20;0701936;401.00;103645;174;07
2024-04-10 10:54:40;0701937;3600.00;0;170;01
2023-06-17 15:55:05;0664702;38.40;0;170;01
2023-06-17 15:55:18;0664703;19.20;0;170;01
2023-06-19 09:32:53;0664713;65.55;0;170;01
2023-06-19 10:23:44;0664717;354.00;64902;170;13
2023-06-19 10:42:36;0664719;348.33;0;170;10
2023-06-19 10:46:43;0664722;240.00;0;170;10
2023-06-19 10:49:00;0664724;175.95;0;170;09
2024-04-10 10:28:21;0701928;43.70;0;170;01
2023-06-19 11:17:31;0664728;183.00;112914;170;11
2023-06-19 11:21:06;0664731;30.00;93513;042;06
2023-06-19 12:03:58;0664739;138.80;0;170;01
2023-06-19 12:56:33;0664744;91.20;0;042;01
2023-06-19 13:41:18;0664747;119.00;0;170;01
2023-06-19 13:44:11;0664749;57.00;0;042;10
2024-04-10 10:23:11;0701925;1801.00;0;170;09
2024-04-10 11:29:04;0701952;49.50;0;170;01
2024-04-10 10:07:18;0701922;150.00;41529;174;08
2023-06-19 14:25:07;0664759;941.00;113323;170;13
2024-04-10 10:01:47;0701920;914.00;94206;170;13
2023-06-19 18:44:21;0664809;45.60;0;170;01
2023-06-19 14:49:21;0664766;1875.12;0;170;10
2023-06-19 15:19:45;0664772;152.00;0;170;10
2023-06-19 15:33:39;0664778;1386.90;0;042;01
2023-06-19 15:54:18;0664781;129.00;0;170;01
2023-06-19 17:03:30;0664792;644.90;0;092;09
2024-04-10 08:49:01;0701909;75.04;0;170;01
2024-04-10 08:44:10;0701907;366.40;0;170;01
2023-06-19 17:17:48;0664794;2939.30;0;042;01
2023-06-19 17:22:26;0664795;500.00;22056;092;12
2024-04-10 07:28:17;0701904;2312.12;0;092;23
2023-06-19 19:47:16;0664811;150.70;0;042;01
2023-06-19 17:43:26;0664803;32.40;0;136;01
2023-06-19 18:21:17;0664807;106.00;0;136;01
2023-06-20 07:59:03;0664814;104.00;0;170;01
2024-04-09 17:47:46;0701897;415.80;0;174;01
2023-06-20 08:21:23;0664816;226.60;0;174;01
2023-06-20 10:48:23;0664830;175.20;0;170;01
2023-06-20 11:59:05;0664839;596.00;58777;170;12
2023-06-20 11:29:24;0664835;558.00;183028;170;13
2023-06-20 13:34:28;0664849;29.70;0;170;09
2023-06-20 12:18:11;0664841;1788.00;106192;170;20
2024-04-09 17:44:57;0701894;390.00;0;174;01
2023-06-20 13:47:47;0664853;602.50;0;170;01
2023-06-20 13:35:05;0664851;79.20;0;170;10
2023-06-20 13:58:05;0664856;188.10;0;170;10
2023-06-20 16:14:13;0664874;37.60;0;170;10
2023-06-20 15:07:31;0664862;2322.00;183074;170;13
2023-06-20 15:30:54;0664867;18.80;0;170;10
2023-06-20 15:59:38;0664870;1736.00;46783;170;11
2023-06-20 16:02:29;0664872;18.80;0;170;10
2023-06-20 16:36:19;0664878;78.00;0;170;09
2023-06-20 16:37:32;0664880;820.10;0;170;01
2023-06-20 16:52:53;0664885;1437.00;50551;170;12
2023-06-20 16:57:39;0664887;128.00;0;042;01
2023-06-20 17:04:33;0664891;1055.00;109241;042;12
2023-06-20 17:08:13;0664894;780.00;0;170;09
2023-06-20 17:18:04;0664900;228.00;50238;042;07
2023-06-20 17:08:29;0664895;104.00;0;042;09
2023-06-20 17:11:59;0664897;193.00;0;170;10
2023-06-20 17:17:16;0664899;179.00;0;042;10
2023-06-20 17:19:24;0664902;450.01;0;042;01
2023-06-20 17:20:16;0664903;180.00;0;042;01
2023-06-20 17:32:08;0664909;177.00;0;042;01
2023-06-20 17:38:45;0664914;119.60;0;042;09
2023-06-20 17:35:20;0664913;520.00;115923;042;13
2023-06-20 17:39:26;0664915;130.15;0;170;10
2023-06-20 17:41:47;0664918;35.00;0;170;01
2023-06-20 18:00:35;0664930;186.00;64265;170;11
2023-06-20 17:42:15;0664921;152.00;182900;170;08
2023-06-20 17:46:06;0664923;399.00;0;170;01
2023-06-20 17:46:55;0664925;871.00;180020;170;18
2023-06-20 17:48:43;0664926;55.20;0;170;01
2023-06-20 18:00:47;0664931;209.00;0;042;10
2024-04-09 17:41:39;0701893;576.20;0;170;01
2024-04-09 17:31:24;0701891;206.00;95076;174;12
2023-06-20 18:11:00;0664934;161.70;0;170;10
2024-04-09 17:27:30;0701889;153.80;0;174;09
2024-04-09 17:22:30;0701887;1821.20;0;174;01
2023-06-21 09:16:23;0664941;74.10;0;170;09
2023-06-21 09:21:46;0664943;17.10;0;170;01
2023-06-21 09:40:28;0664945;125.40;110347;170;10
2023-06-21 09:42:23;0664946;669.00;110347;170;08
2023-06-21 10:22:21;0664954;1804.00;182698;170;20
2023-06-21 09:53:41;0664949;365.00;60317;170;11
2023-06-21 10:11:02;0664952;107.70;0;170;01
2023-06-21 10:37:53;0664955;600.00;92825;170;13
2023-06-21 10:41:37;0664957;57.80;0;170;01
2023-06-21 11:06:30;0664960;78.00;90593;170;06
2023-06-21 11:15:42;0664964;29.70;0;170;01
2023-06-21 11:20:42;0664967;49.70;0;042;01
2023-06-21 12:05:29;0664976;58.60;0;144;09
2023-06-21 11:27:18;0664972;99.00;0;170;01
2023-06-21 12:04:51;0664975;93.30;0;170;09
2024-04-09 16:57:52;0701884;39.80;0;174;01
2023-06-21 12:22:20;0664979;19.80;0;170;01
2023-06-21 13:20:14;0664989;39.60;0;170;01
2023-06-21 12:32:24;0664982;340.00;0;170;09
2023-06-21 12:34:11;0664983;19.80;0;170;01
2023-06-21 12:43:04;0664986;59.70;0;170;01
2023-06-21 13:49:49;0664992;735.00;97005;144;13
2023-06-21 14:18:51;0664994;1225.00;120623;170;12
2023-06-21 14:48:19;0664999;59.40;0;170;10
2023-06-21 14:53:40;0665001;251.00;0;170;01
2023-06-21 16:01:56;0665013;1002.00;92177;170;13
2023-06-21 14:57:11;0665003;108.00;0;170;09
2023-06-21 15:14:23;0665006;795.00;0;170;09
2023-06-21 15:47:16;0665011;984.40;0;170;09
2023-06-21 16:08:13;0665015;20.00;0;170;01
2023-06-21 16:15:52;0665018;436.00;0;170;01
2023-06-21 16:17:30;0665020;887.40;0;170;01
2023-06-21 16:33:30;0665028;342.00;0;170;01
2023-06-21 16:24:22;0665023;259.90;0;170;01
2023-06-21 16:33:48;0665029;142.80;0;170;09
2023-06-21 16:30:49;0665026;19.80;0;170;09
2023-06-21 16:35:45;0665032;19.80;0;170;01
2023-06-21 16:36:21;0665033;196.50;98492;170;11
2023-06-21 16:39:04;0665035;99.97;0;170;01
2023-06-21 16:39:48;0665036;39.60;0;042;01
2023-06-21 16:42:27;0665039;246.00;0;170;09
2024-04-09 16:53:28;0701882;271.20;0;174;01
2023-06-21 16:44:28;0665043;19.80;0;170;01
2024-04-09 16:15:54;0701875;39.80;0;174;10
2023-06-21 16:49:17;0665048;294.00;47947;170;13
2023-06-21 16:50:04;0665049;49.60;0;042;01
2024-04-09 16:19:46;0701876;39.80;0;174;10
2023-06-21 16:50:44;0665051;28.50;0;170;10
2023-06-21 17:01:35;0665058;68.80;0;170;01
2023-06-21 16:52:44;0665056;19.80;0;170;01
2023-06-21 17:06:33;0665062;19.80;0;170;01
2023-06-21 17:12:04;0665064;26.90;0;170;10
2023-06-21 17:15:45;0665066;315.00;0;170;09
2023-06-21 17:18:18;0665067;56.05;0;170;01
2023-06-21 17:39:35;0665071;1911.00;50804;170;20
2023-06-21 17:46:22;0665073;123.90;0;170;09
2023-06-21 18:04:26;0665075;75.00;0;170;10
2023-06-22 08:50:25;0665081;49.50;0;170;01
2023-06-22 08:51:08;0665083;99.00;0;170;01
2023-06-22 09:33:04;0665088;19.60;0;170;01
2023-06-22 09:41:15;0665091;19.60;0;170;01
2023-06-22 09:45:20;0665093;19.60;0;170;01
2024-04-09 15:59:48;0701871;108.00;95858;170;07
2023-06-22 13:05:53;0665104;126.00;8647;170;07
2023-06-22 10:36:55;0665097;78.00;114635;170;07
2023-06-22 12:07:48;0665100;441.00;55207;042;18
2023-06-22 12:27:17;0665102;1436.00;0;170;09
2023-06-22 14:45:08;0665115;1933.80;0;042;09
2023-06-22 15:00:27;0665118;94.05;0;042;10
2024-04-09 15:55:12;0701868;217.25;0;174;09
2023-06-22 15:55:30;0665122;1194.00;41611;042;09
2023-06-22 16:25:08;0665132;573.00;115813;170;13
2023-06-22 16:19:00;0665126;200.00;0;170;01
2023-06-22 16:19:29;0665127;29.90;0;170;01
2023-06-22 16:19:53;0665128;75.60;0;170;01
2023-06-22 16:27:35;0665134;1338.00;0;170;01
2023-06-22 16:47:29;0665140;24.90;0;170;10
2023-06-22 16:45:04;0665138;278.40;0;170;01
2023-06-22 17:05:13;0665144;300.00;0;170;01
2023-06-22 16:54:46;0665143;278.00;63047;170;01
2023-06-22 17:10:08;0665146;1114.10;0;170;09
2023-06-22 17:17:12;0665149;57.00;0;170;01
2023-06-22 17:17:49;0665151;149.00;96201;170;08
2023-06-22 17:19:23;0665153;170.00;0;136;01
2023-06-22 17:20:26;0665154;90.00;0;136;09
2023-06-22 17:39:15;0665162;89.70;0;170;01
2023-06-22 17:37:02;0665158;59.40;0;170;01
2023-06-22 17:46:39;0665168;189.45;0;170;09
2023-06-22 17:57:30;0665171;200.00;0;170;01
2023-06-22 17:58:29;0665172;407.00;37301;170;11
2023-06-22 17:59:00;0665173;543.00;184373;170;13
2023-06-23 08:29:29;0665183;104.20;0;170;01
2023-06-23 09:36:19;0665193;360.00;35544;170;13
2024-04-09 15:54:16;0701867;448.50;0;174;09
2024-04-09 15:53:01;0701866;125.60;0;174;09
2023-06-23 10:08:01;0665200;98.90;0;170;09
2023-06-23 10:08:19;0665201;97.20;0;170;09
2023-06-23 10:22:10;0665206;158.80;0;170;09
2024-04-09 15:44:20;0701863;385.90;0;174;01
2023-06-23 10:32:44;0665211;49.50;0;170;01
2023-06-23 10:36:21;0665213;331.50;0;170;01
2023-06-23 10:57:03;0665218;859.00;50358;170;20
2023-06-23 10:46:02;0665216;1566.90;67477;170;13
2023-06-23 11:43:24;0665227;150.00;0;170;10
2023-06-23 10:57:21;0665219;466.80;110331;170;18
2023-06-23 11:00:31;0665222;1409.40;67477;170;13
2024-04-09 15:34:04;0701859;287.90;0;174;01
2024-04-09 15:10:12;0701855;390.00;188042;174;13
2023-06-23 12:16:57;0665232;457.00;105495;170;13
2023-06-23 12:39:49;0665236;39.90;0;170;09
2023-06-23 13:22:42;0665241;233.00;22600;170;12
2023-06-23 13:44:43;0665245;99.00;183164;170;07
2023-06-23 13:54:13;0665249;49.70;0;170;01
2023-06-23 14:13:02;0665255;87.00;47619;170;07
2024-04-09 13:46:19;0701839;289.00;0;170;01
2023-06-23 14:36:11;0665259;1958.50;30708;170;06
2023-06-23 15:15:16;0665264;2180.00;115566;170;20
2023-06-23 15:32:58;0665271;989.00;0;170;01
2023-06-23 15:34:54;0665273;176.40;0;170;01
2023-06-23 16:15:05;0665276;101.40;0;170;09
2023-06-23 16:38:57;0665279;341.25;0;170;09
2023-06-23 16:42:22;0665280;209.00;0;170;09
2023-06-23 17:17:33;0665290;57.80;0;170;09
2023-06-23 16:54:09;0665283;93.20;0;170;01
2023-06-23 17:14:36;0665288;890.00;0;170;10
2023-06-23 16:57:55;0665285;99.00;0;170;01
2023-06-23 17:20:19;0665292;89.70;0;170;01
2023-06-23 17:37:31;0665303;66.00;49771;042;07
2023-06-23 17:34:46;0665299;29.90;0;170;10
2023-06-23 17:37:06;0665302;221.00;97398;170;12
2023-06-23 17:44:28;0665305;59.90;0;170;01
2024-04-09 14:56:41;0701850;379.05;0;170;10
2023-06-23 17:53:37;0665307;29.90;0;170;01
2023-06-23 18:19:09;0665313;38.70;0;170;10
2023-06-23 18:29:36;0665315;524.00;105988;170;12
2023-06-24 08:12:50;0665319;99.60;0;170;01
2023-06-24 08:57:05;0665322;60.00;67852;170;07
2024-04-09 13:01:08;0701836;479.90;0;174;09
2024-04-09 12:54:02;0701833;84.55;0;174;01
2023-06-24 10:06:33;0665332;54.00;32396;170;06
2023-06-24 10:22:47;0665337;464.00;66449;170;13
2023-06-24 10:22:23;0665336;645.90;59735;170;13
2023-06-24 10:38:11;0665344;1368.80;0;170;09
2023-06-24 10:26:49;0665341;408.00;97370;170;13
2023-06-24 10:42:04;0665346;99.00;185395;170;06
2023-06-24 10:42:42;0665348;675.00;0;170;09
2023-06-24 10:48:35;0665350;1018.00;103643;170;13
2023-06-24 11:02:19;0665353;927.00;53969;170;20
2023-06-24 11:13:47;0665360;1292.00;0;170;09
2023-06-24 11:23:51;0665362;241.50;0;170;01
2023-06-24 11:27:13;0665364;746.00;118010;170;12
2023-06-24 11:35:28;0665370;138.00;91602;170;08
2023-06-24 11:31:10;0665367;456.00;30617;170;11
2023-06-24 11:33:15;0665369;731.00;91309;170;13
2023-06-24 11:51:36;0665376;2240.00;91167;170;09
2023-06-24 14:00:39;0665397;96.00;44206;170;07
2023-06-24 13:27:55;0665389;59.80;0;170;09
2023-06-24 12:38:31;0665382;39.80;0;170;09
2023-06-24 12:58:45;0665386;1519.50;39269;170;13
2023-06-24 13:36:19;0665393;178.00;52178;170;11
2023-06-24 13:29:01;0665391;143.70;0;170;09
2023-06-24 13:48:24;0665395;124.20;93283;170;08
2023-06-24 14:26:28;0665404;365.40;0;042;01
2023-06-24 14:01:15;0665399;1638.00;115566;170;20
2023-06-24 14:47:55;0665411;316.50;32396;170;11
2023-06-24 14:15:42;0665402;119.60;0;170;10
2023-06-24 14:49:10;0665412;14.40;0;042;01
2023-06-24 16:03:39;0665419;182.00;0;170;09
2023-06-24 15:46:55;0665417;329.00;0;170;10
2023-06-24 16:18:42;0665421;641.00;0;170;09
2024-04-09 12:17:56;0701815;16.34;0;174;10
2023-06-26 09:32:48;0665431;114.20;0;042;01
2023-06-26 09:47:19;0665436;59.90;0;170;01
2023-06-26 10:02:52;0665442;1556.40;185677;170;13
2023-06-26 10:06:39;0665444;409.00;185677;170;01
2023-06-26 10:07:01;0665445;468.80;185677;170;01
2023-06-26 10:11:37;0665446;59.80;0;170;01
2024-04-09 11:33:32;0701810;265.50;67534;170;13
2023-06-26 10:12:40;0665451;74.70;0;170;10
2024-04-09 10:38:07;0701805;108.30;0;174;01
2023-06-26 10:30:34;0665458;90.00;22429;170;07
2024-04-09 10:35:30;0701803;68.40;0;174;01
2023-06-26 12:24:16;0665468;515.00;101815;042;11
2023-06-26 13:16:29;0665471;556.00;50490;042;13
2023-06-26 15:22:14;0665491;9.90;0;170;10
2023-06-26 13:53:59;0665478;29.80;0;042;10
2023-06-26 13:43:15;0665475;629.94;0;042;01
2023-06-26 13:51:59;0665477;370.00;42669;042;13
2023-06-26 14:12:35;0665482;50.00;42669;042;01
2023-06-26 15:50:14;0665497;3900.00;0;174;01
2023-06-26 14:40:55;0665486;763.00;98782;042;13
2023-06-26 15:27:10;0665494;168.00;0;170;09
2023-06-26 17:11:29;0665501;397.00;26687;042;13
2023-06-26 17:14:13;0665502;29.90;0;042;10
2023-06-26 17:49:22;0665508;62.70;0;170;01
2024-04-09 10:32:49;0701802;1821.20;0;174;01
2023-06-27 08:20:22;0665519;24.90;0;170;01
2023-06-27 08:48:24;0665521;1502.00;30708;042;06
2023-06-27 09:01:48;0665523;201.40;0;170;10
2023-06-27 09:48:40;0665534;352.50;0;170;10
2023-06-27 10:48:45;0665545;128.20;0;170;01
2023-06-27 10:03:10;0665538;225.00;0;170;01
2023-06-27 10:31:51;0665542;598.00;0;170;10
2023-06-27 15:47:36;0665640;239.90;0;170;09
2023-06-27 10:49:41;0665546;99.00;0;170;01
2023-06-27 11:21:58;0665557;59.80;0;170;01
2023-06-27 10:52:38;0665549;159.00;95137;170;08
2023-06-27 11:14:15;0665554;10.40;0;170;01
2023-06-27 11:37:37;0665563;245.90;0;170;01
2023-06-27 11:27:40;0665559;176.70;0;170;10
2023-06-27 11:29:53;0665561;294.00;19709;170;11
2023-06-27 11:59:58;0665571;296.00;0;170;01
2023-06-27 12:10:27;0665574;49.70;0;170;10
2023-06-27 12:20:51;0665576;69.70;0;170;01
2023-06-27 12:50:40;0665578;315.10;0;170;01
2023-06-27 12:52:32;0665579;145.60;96087;170;08
2023-06-27 13:03:44;0665587;299.99;0;170;01
2023-09-25 08:36:35;0674613;108.90;0;170;01
2023-06-27 13:20:50;0665589;723.00;98489;170;13
2023-06-27 15:26:51;0665628;294.02;0;170;01
2023-06-27 13:39:47;0665594;1683.00;50358;170;20
2023-06-27 13:42:36;0665595;769.00;50358;170;20
2023-06-27 13:43:16;0665596;1067.50;51155;170;13
2023-06-27 13:45:38;0665598;69.20;0;170;10
2023-06-27 13:48:34;0665600;198.00;0;170;01
2024-04-09 10:27:58;0701797;45.60;0;174;10
2023-06-27 14:06:47;0665606;32.00;50358;170;01
2023-06-27 14:14:16;0665609;129.00;0;170;01
2024-04-09 12:50:21;0701826;1184.00;93795;174;13
2023-06-27 14:20:42;0665611;168.00;0;170;10
2024-04-09 09:25:50;0701790;500.50;0;174;01
2023-06-27 14:27:47;0665613;120.00;0;170;01
2023-06-27 14:39:35;0665618;221.00;106499;170;12
2023-06-27 16:05:35;0665647;156.00;0;170;09
2023-06-27 14:49:45;0665620;128.80;0;170;01
2024-04-09 09:17:49;0701787;603.90;0;174;01
2023-06-27 17:10:00;0665669;5278.00;94994;170;20
2023-06-27 15:16:04;0665626;187.90;0;170;09
2023-06-27 15:27:42;0665629;22.80;0;170;09
2023-06-27 15:28:40;0665630;2312.50;0;170;01
2023-06-27 16:51:13;0665661;383.95;0;170;10
2023-06-27 15:54:04;0665643;125.00;0;170;10
2023-06-27 16:07:02;0665649;60.00;0;170;10
2023-06-27 16:13:48;0665652;178.80;0;170;01
2023-06-27 16:15:02;0665654;28.90;0;170;01
2023-06-27 16:46:59;0665658;171.00;114046;170;11
2023-06-27 16:54:28;0665663;129.00;0;170;01
2024-04-09 08:58:01;0701781;166.80;0;170;01
2023-06-27 17:15:00;0665670;27.80;0;170;01
2023-06-27 17:26:20;0665676;256.60;39358;170;10
2023-06-27 17:28:09;0665678;350.00;37301;170;11
2023-06-27 17:32:14;0665681;445.60;0;170;01
2023-06-27 17:36:07;0665683;128.00;37301;170;06
2024-04-09 10:29:00;0701800;50.40;0;174;01
2024-04-09 08:53:15;0701777;354.00;93954;170;08
2023-06-27 17:37:07;0665686;874.00;0;042;01
2023-06-27 17:41:43;0665688;758.00;0;170;09
2023-06-27 18:22:32;0665693;744.60;0;170;01
2024-04-09 08:55:54;0701779;75.43;0;170;10
2023-06-28 08:39:48;0665696;859.00;185720;170;13
2023-06-28 09:45:21;0665703;89.00;0;042;01
2023-06-28 09:53:45;0665705;227.00;0;170;01
2023-06-28 09:56:40;0665707;217.00;0;170;01
2023-06-28 10:21:57;0665711;93.95;0;170;01
2023-06-28 10:25:04;0665714;147.90;0;170;01
2024-04-09 08:58:50;0701782;148.20;0;170;01
2023-06-28 10:44:19;0665722;130.95;0;170;10
2023-06-28 10:46:55;0665723;961.53;35741;170;09
2024-04-09 10:25:26;0701795;136.80;19604;174;01
2023-06-28 10:53:19;0665729;165.00;0;170;09
2023-06-28 11:47:24;0665747;8402.80;50899;170;20
2023-06-28 11:03:31;0665733;347.00;0;170;01
2023-06-28 11:13:06;0665739;24.90;0;170;10
2023-06-28 11:39:08;0665744;78.50;0;170;01
2023-06-28 11:50:18;0665748;9.90;0;042;01
2023-06-28 12:24:44;0665758;399.00;54973;170;13
2023-06-28 12:11:44;0665753;288.00;0;170;09
2023-06-28 12:23:58;0665757;649.00;54973;170;13
2023-06-28 12:27:30;0665760;683.20;50899;170;08
2024-04-08 17:42:37;0701764;54.15;0;174;01
2023-06-28 13:23:38;0665766;2499.99;0;170;01
2023-06-28 13:48:06;0665769;1200.00;0;170;01
2023-06-28 14:29:07;0665777;165.30;0;174;10
2023-06-28 15:09:18;0665783;424.00;57931;170;13
2023-06-28 14:44:56;0665780;9.90;0;170;01
2023-06-28 15:19:26;0665787;189.00;0;092;01
2024-04-08 17:33:57;0701762;319.20;35288;174;12
2023-06-28 15:29:27;0665791;156.90;0;170;01
2023-06-28 15:47:24;0665794;145.00;185472;174;01
2023-06-28 16:34:03;0665806;419.40;0;170;09
2023-06-28 16:30:00;0665804;138.00;0;170;09
2023-06-28 16:35:24;0665807;59.80;0;170;09
2023-06-28 16:39:50;0665811;59.00;97750;042;06
2023-06-28 16:46:43;0665814;1149.99;0;170;10
2024-04-08 16:53:57;0701754;475.70;0;174;01
2023-06-28 17:07:28;0665821;108.90;0;170;09
2023-06-28 17:10:59;0665824;175.90;0;174;09
2023-06-28 17:11:25;0665825;300.00;0;174;01
2023-06-28 17:22:33;0665828;76.80;0;174;01
2023-06-28 18:14:15;0665836;140.00;53448;042;01
2023-06-28 17:46:29;0665832;3358.50;96694;170;20
2023-06-28 17:49:25;0665833;59.00;0;170;10
2023-06-28 18:11:19;0665835;225.00;63164;170;11
2023-06-28 18:51:52;0665840;248.80;0;174;01
2023-06-29 08:34:46;0665843;59.80;0;170;01
2023-06-29 10:31:01;0665862;124.50;0;170;09
2023-06-29 10:07:59;0665852;169.00;0;170;10
2023-06-29 10:16:37;0665856;257.00;107027;170;11
2023-06-29 10:21:10;0665858;265.80;0;170;09
2023-06-29 10:26:46;0665860;79.00;0;170;10
2023-06-29 10:42:32;0665866;530.00;0;170;10
2023-06-29 11:21:07;0665873;297.00;0;174;01
2023-06-29 11:17:20;0665871;300.00;0;170;09
2024-04-08 16:40:32;0701750;149.00;0;174;01
2023-06-29 13:53:50;0665911;96.00;35145;170;07
2023-06-29 12:18:45;0665883;295.60;0;170;09
2023-06-29 12:24:37;0665886;108.00;57961;170;07
2023-06-29 12:31:29;0665888;1866.00;9577;170;13
2023-06-29 12:36:00;0665889;1050.00;57966;170;13
2023-06-29 12:38:52;0665890;63.75;0;170;10
2023-06-29 12:52:26;0665896;91.20;0;170;10
2023-06-29 12:40:19;0665892;91.80;0;170;10
2023-06-29 13:17:05;0665899;807.00;35145;170;13
2024-04-08 16:37:28;0701748;3.19;0;174;01
2023-06-29 13:32:05;0665904;586.00;0;170;09
2023-06-29 13:35:54;0665906;100.50;0;170;09
2023-06-29 13:40:52;0665908;249.60;0;170;01
2023-06-29 14:18:38;0665918;884.00;114893;170;12
2023-06-29 14:05:33;0665913;186.20;0;170;01
2023-06-29 14:14:37;0665915;665.60;0;170;09
2023-06-29 14:17:05;0665917;318.00;0;170;01
2023-06-29 14:23:16;0665919;441.00;0;170;09
2023-06-29 14:25:36;0665920;29.90;0;170;09
2023-06-29 14:33:21;0665924;564.00;100412;170;13
2023-06-29 14:56:23;0665930;387.00;51698;170;11
2023-06-29 14:34:18;0665926;79.00;0;170;01
2024-04-08 16:29:32;0701747;157.80;0;170;01
2023-06-29 15:07:44;0665936;29.90;0;170;01
2023-06-29 15:47:27;0665942;2392.00;0;170;01
2023-06-29 15:48:58;0665945;50.70;0;170;09
2023-06-29 16:03:01;0665948;318.00;0;170;09
2023-06-29 16:26:31;0665951;238.00;0;170;10
2023-06-29 17:55:48;0665976;516.00;0;170;09
2023-06-29 16:48:39;0665954;29.90;0;170;01
2023-06-29 17:25:32;0665965;353.40;0;170;09
